subject	activity	timefreq	acceleration	instrument	jerk	magnitude	variable	axis	count	average
12	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	118	-0.327372869237288
12	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	118	-0.425210525254237
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	118	-0.47380727720339
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	118	-0.34223938729483
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	118	-0.682475179576271
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	X	118	-0.464035380847458
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	118	-0.317032215127119
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	118	-0.732599549237288
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	118	-0.421475800423729
12	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	118	-0.50020823
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	X	327	0.00363551681122324
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Y	327	-0.0956621222146789
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Z	327	0.0421974710655657
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	X	327	-0.409859077926605
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Y	327	-0.21499822109419
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Z	327	-0.142852867641284
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	mean	NA	327	-0.0722718482449541
13	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	std	NA	327	-0.201224469161162
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	X	327	-0.10678680061844
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Y	327	-0.0456951123989297
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Z	327	-0.0526064825359939
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	X	327	-0.486822208740367
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Y	327	-0.591129296299694
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Z	327	-0.479500268298288
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	mean	NA	327	-0.528912483455963
13	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	std	NA	327	-0.599873194792049
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	X	327	0.262242297244648
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Y	327	-0.0277390241587462
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Z	327	-0.117783207517125
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	X	327	-0.172907016878043
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Y	327	0.0812474897965138
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Z	327	-0.0824353006908257
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	mean	NA	327	-0.0060328316058104
13	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	std	NA	327	-0.175156904648135
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	X	327	0.0778512807147401
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Y	327	-0.000879414306055045
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Z	327	-0.017238741545841
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	X	327	-0.30068905187156
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Y	327	-0.265298683928104
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Z	327	-0.582424843168196
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	mean	NA	327	-0.317666687305199
13	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	std	NA	327	-0.339076318960245
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	X	327	0.854936666544343
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Y	327	-0.305416580672783
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Z	327	-0.142573923508471
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	X	327	-0.94339888648318
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Y	327	-0.920130831590214
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Z	327	-0.897160613853211
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	mean	NA	327	-0.0060328316058104
13	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	std	NA	327	-0.175156904648135
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	X	327	-0.329943297601223
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Y	327	-0.355077113748777
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Z	327	-0.196116472426605
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	X	327	-0.440584959837921
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Y	327	-0.152580171779511
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Z	327	-0.210846459499694
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	mean	NA	327	-0.331498994825076
13	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	std	NA	327	-0.256712763478593
13	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	mean	NA	327	-0.592929114074924
13	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	std	NA	327	-0.639696126743119
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	X	327	-0.232703486479817
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Y	327	-0.0507215526406728
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Z	327	-0.301714675420183
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	X	327	-0.15207059337893
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Y	327	0.0753688031272171
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Z	327	-0.0480008008232416
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	327	-0.195135048739266
13	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	327	-0.2946939047737
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	327	-0.34077502933578
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	327	-0.30053284009633
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	327	-0.547119497125382
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	X	327	-0.322300465952446
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	327	-0.277739546334557
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	327	-0.616829563027523
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	327	-0.3029904993737
13	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	327	-0.395869512933456
14	SITTING	time	NA	gyroscope	NA	NA	mean	X	323	-0.0420224917173375
14	SITTING	time	NA	gyroscope	NA	NA	mean	Y	323	-0.0700579398501548
14	SITTING	time	NA	gyroscope	NA	NA	mean	Z	323	0.0855922168012384
14	SITTING	time	NA	gyroscope	NA	NA	std	X	323	-0.985158462786378
14	SITTING	time	NA	gyroscope	NA	NA	std	Y	323	-0.97189520498452
14	SITTING	time	NA	gyroscope	NA	NA	std	Z	323	-0.96217889625387
14	SITTING	time	NA	gyroscope	NA	magnitude	mean	NA	323	-0.951501618885449
14	SITTING	time	NA	gyroscope	NA	magnitude	std	NA	323	-0.95549296625387
14	SITTING	time	NA	gyroscope	jerk	NA	mean	X	323	-0.094199262247678
14	SITTING	time	NA	gyroscope	jerk	NA	mean	Y	323	-0.0418711746213932
14	SITTING	time	NA	gyroscope	jerk	NA	mean	Z	323	-0.0528647918136223
14	SITTING	time	NA	gyroscope	jerk	NA	std	X	323	-0.991519819752322
14	SITTING	time	NA	gyroscope	jerk	NA	std	Y	323	-0.990018429814241
14	SITTING	time	NA	gyroscope	jerk	NA	std	Z	323	-0.986574986656347
14	SITTING	time	NA	gyroscope	jerk	magnitude	mean	NA	323	-0.991609797616099
14	SITTING	time	NA	gyroscope	jerk	magnitude	std	NA	323	-0.988702193622291
14	SITTING	time	body	accelerometer	NA	NA	mean	X	323	0.276760697331269
14	SITTING	time	body	accelerometer	NA	NA	mean	Y	323	-0.0120882165170279
14	SITTING	time	body	accelerometer	NA	NA	mean	Z	323	-0.104799340133127
14	SITTING	time	body	accelerometer	NA	NA	std	X	323	-0.985085982755418
14	SITTING	time	body	accelerometer	NA	NA	std	Y	323	-0.937764842386997
14	SITTING	time	body	accelerometer	NA	NA	std	Z	323	-0.949549529349845
14	SITTING	time	body	accelerometer	NA	magnitude	mean	NA	323	-0.960568609938081
14	SITTING	time	body	accelerometer	NA	magnitude	std	NA	323	-0.944199659473684
14	SITTING	time	body	accelerometer	jerk	NA	mean	X	323	0.0757240171578947
14	SITTING	time	body	accelerometer	jerk	NA	mean	Y	323	0.00103245724963467
14	SITTING	time	body	accelerometer	jerk	NA	mean	Z	323	-0.00381005225868111
14	SITTING	time	body	accelerometer	jerk	NA	std	X	323	-0.986755145232198
14	SITTING	time	body	accelerometer	jerk	NA	std	Y	323	-0.977178812569659
14	SITTING	time	body	accelerometer	jerk	NA	std	Z	323	-0.984173106006192
14	SITTING	time	body	accelerometer	jerk	magnitude	mean	NA	323	-0.984666035077399
14	SITTING	time	body	accelerometer	jerk	magnitude	std	NA	323	-0.981427536749226
14	SITTING	time	gravity	accelerometer	NA	NA	mean	X	323	0.906132307089783
14	SITTING	time	gravity	accelerometer	NA	NA	mean	Y	323	0.0650790262349845
14	SITTING	time	gravity	accelerometer	NA	NA	mean	Z	323	0.0329485212605573
14	SITTING	time	gravity	accelerometer	NA	NA	std	X	323	-0.982158888266254
14	SITTING	time	gravity	accelerometer	NA	NA	std	Y	323	-0.957472868934985
14	SITTING	time	gravity	accelerometer	NA	NA	std	Z	323	-0.952910573504644
14	SITTING	time	gravity	accelerometer	NA	magnitude	mean	NA	323	-0.960568609938081
14	SITTING	time	gravity	accelerometer	NA	magnitude	std	NA	323	-0.944199659473684
14	SITTING	freq	NA	gyroscope	NA	NA	mean	X	323	-0.982877526130031
14	SITTING	freq	NA	gyroscope	NA	NA	mean	Y	323	-0.976827178916409
14	SITTING	freq	NA	gyroscope	NA	NA	mean	Z	323	-0.964014666160991
14	SITTING	freq	NA	gyroscope	NA	NA	std	X	323	-0.985968396687307
14	SITTING	freq	NA	gyroscope	NA	NA	std	Y	323	-0.969521522786378
14	SITTING	freq	NA	gyroscope	NA	NA	std	Z	323	-0.965192693312693
14	SITTING	freq	NA	gyroscope	NA	magnitude	mean	NA	323	-0.967838657337461
14	SITTING	freq	NA	gyroscope	NA	magnitude	std	NA	323	-0.955631145789474
14	SITTING	freq	NA	gyroscope	jerk	magnitude	mean	NA	323	-0.989473847089783
14	SITTING	freq	NA	gyroscope	jerk	magnitude	std	NA	323	-0.988222133498452
14	SITTING	freq	body	accelerometer	NA	NA	mean	X	323	-0.984766559504644
14	SITTING	freq	body	accelerometer	NA	NA	mean	Y	323	-0.94982508571517
14	SITTING	freq	body	accelerometer	NA	NA	mean	Z	323	-0.963434722136223
14	SITTING	freq	body	accelerometer	NA	NA	std	X	323	-0.985295342693498
14	SITTING	freq	body	accelerometer	NA	NA	std	Y	323	-0.93563080096904
14	SITTING	freq	body	accelerometer	NA	NA	std	Z	323	-0.946019722712074
14	SITTING	freq	body	accelerometer	NA	magnitude	mean	NA	323	-0.956259735411765
14	SITTING	freq	body	accelerometer	NA	magnitude	std	NA	323	-0.946619315566564
14	SITTING	freq	body	accelerometer	jerk	NA	mean	X	323	-0.987006708947369
14	SITTING	freq	body	accelerometer	jerk	NA	mean	Y	323	-0.977382093993808
14	SITTING	freq	body	accelerometer	jerk	NA	mean	Z	323	-0.981801600247678
14	SITTING	freq	body	accelerometer	jerk	NA	std	X	323	-0.987698171764706
14	SITTING	freq	body	accelerometer	jerk	NA	std	Y	323	-0.978672564582043
14	SITTING	freq	body	accelerometer	jerk	NA	std	Z	323	-0.985143731547988
14	SITTING	freq	body	accelerometer	jerk	magnitude	mean	NA	323	-0.981574789009288
14	SITTING	freq	body	accelerometer	jerk	magnitude	std	NA	323	-0.980163796377709
15	SITTING	time	NA	gyroscope	NA	NA	mean	X	328	-0.0306971671692256
15	SITTING	time	NA	gyroscope	NA	NA	mean	Y	328	-0.0651104386621951
15	SITTING	time	NA	gyroscope	NA	NA	mean	Z	328	0.0820067006010061
15	SITTING	time	NA	gyroscope	NA	NA	std	X	328	-0.984888688719512
15	SITTING	time	NA	gyroscope	NA	NA	std	Y	328	-0.962876837134146
15	SITTING	time	NA	gyroscope	NA	NA	std	Z	328	-0.965106591859756
15	SITTING	time	NA	gyroscope	NA	magnitude	mean	NA	328	-0.950935894695122
15	SITTING	time	NA	gyroscope	NA	magnitude	std	NA	328	-0.952951282896341
15	SITTING	time	NA	gyroscope	jerk	NA	mean	X	328	-0.099185883070122
15	SITTING	time	NA	gyroscope	jerk	NA	mean	Y	328	-0.0415266219529695
15	SITTING	time	NA	gyroscope	jerk	NA	mean	Z	328	-0.0525322438298781
15	SITTING	time	NA	gyroscope	jerk	NA	std	X	328	-0.988541606981707
15	SITTING	time	NA	gyroscope	jerk	NA	std	Y	328	-0.985815726006097
15	SITTING	time	NA	gyroscope	jerk	NA	std	Z	328	-0.986445030792683
15	SITTING	time	NA	gyroscope	jerk	magnitude	mean	NA	328	-0.9888122575
15	SITTING	time	NA	gyroscope	jerk	magnitude	std	NA	328	-0.984734239268293
15	SITTING	time	body	accelerometer	NA	NA	mean	X	328	0.275671684048781
15	SITTING	time	body	accelerometer	NA	NA	mean	Y	328	-0.0143174173612805
15	SITTING	time	body	accelerometer	NA	NA	mean	Z	328	-0.108650250179878
15	SITTING	time	body	accelerometer	NA	NA	std	X	328	-0.985449622835366
15	SITTING	time	body	accelerometer	NA	NA	std	Y	328	-0.946788809464421
15	SITTING	time	body	accelerometer	NA	NA	std	Z	328	-0.939658364670732
15	SITTING	time	body	accelerometer	NA	magnitude	mean	NA	328	-0.959079667682927
15	SITTING	time	body	accelerometer	NA	magnitude	std	NA	328	-0.947252549970122
15	SITTING	time	body	accelerometer	jerk	NA	mean	X	328	0.0765505296144207
15	SITTING	time	body	accelerometer	jerk	NA	mean	Y	328	0.0082797355557811
15	SITTING	time	body	accelerometer	jerk	NA	mean	Z	328	-0.00172789697845732
15	SITTING	time	body	accelerometer	jerk	NA	std	X	328	-0.986956101006098
15	SITTING	time	body	accelerometer	jerk	NA	std	Y	328	-0.976600863079268
15	SITTING	time	body	accelerometer	jerk	NA	std	Z	328	-0.983029689664634
15	SITTING	time	body	accelerometer	jerk	magnitude	mean	NA	328	-0.984542956371951
15	SITTING	time	body	accelerometer	jerk	magnitude	std	NA	328	-0.980249036189024
15	SITTING	time	gravity	accelerometer	NA	NA	mean	X	328	0.838054001067073
15	SITTING	time	gravity	accelerometer	NA	NA	mean	Y	328	0.177278578530488
15	SITTING	time	gravity	accelerometer	NA	NA	mean	Z	328	0.18331744043628
15	SITTING	time	gravity	accelerometer	NA	NA	std	X	328	-0.982346824664634
15	SITTING	time	gravity	accelerometer	NA	NA	std	Y	328	-0.966614184716463
15	SITTING	time	gravity	accelerometer	NA	NA	std	Z	328	-0.949588545338415
15	SITTING	time	gravity	accelerometer	NA	magnitude	mean	NA	328	-0.959079667682927
15	SITTING	time	gravity	accelerometer	NA	magnitude	std	NA	328	-0.947252549970122
15	SITTING	freq	NA	gyroscope	NA	NA	mean	X	328	-0.981822036189024
15	SITTING	freq	NA	gyroscope	NA	NA	mean	Y	328	-0.969515562286585
15	SITTING	freq	NA	gyroscope	NA	NA	mean	Z	328	-0.967590768506098
15	SITTING	freq	NA	gyroscope	NA	NA	std	X	328	-0.985921217987805
15	SITTING	freq	NA	gyroscope	NA	NA	std	Y	328	-0.959763871067073
15	SITTING	freq	NA	gyroscope	NA	NA	std	Z	328	-0.967615743963415
15	SITTING	freq	NA	gyroscope	NA	magnitude	mean	NA	328	-0.965303782195122
15	SITTING	freq	NA	gyroscope	NA	magnitude	std	NA	328	-0.953514951280488
15	SITTING	freq	NA	gyroscope	jerk	magnitude	mean	NA	328	-0.985407144054878
15	SITTING	freq	NA	gyroscope	jerk	magnitude	std	NA	328	-0.984674000945122
15	SITTING	freq	body	accelerometer	NA	NA	mean	X	328	-0.985435711890244
15	SITTING	freq	body	accelerometer	NA	NA	mean	Y	328	-0.956820152957317
15	SITTING	freq	body	accelerometer	NA	NA	mean	Z	328	-0.959923064207317
15	SITTING	freq	body	accelerometer	NA	NA	std	X	328	-0.985570338963415
15	SITTING	freq	body	accelerometer	NA	NA	std	Y	328	-0.945094046939024
15	SITTING	freq	body	accelerometer	NA	NA	std	Z	328	-0.934009534408537
15	SITTING	freq	body	accelerometer	NA	magnitude	mean	NA	328	-0.959204707591463
15	SITTING	freq	body	accelerometer	NA	magnitude	std	NA	328	-0.949253060088415
15	SITTING	freq	body	accelerometer	jerk	NA	mean	X	328	-0.986892283292683
15	SITTING	freq	body	accelerometer	jerk	NA	mean	Y	328	-0.976375096981707
15	SITTING	freq	body	accelerometer	jerk	NA	mean	Z	328	-0.980188062926829
15	SITTING	freq	body	accelerometer	jerk	NA	std	X	328	-0.988255743536585
15	SITTING	freq	body	accelerometer	jerk	NA	std	Y	328	-0.978690758536585
15	SITTING	freq	body	accelerometer	jerk	NA	std	Z	328	-0.984543626829268
15	SITTING	freq	body	accelerometer	jerk	magnitude	mean	NA	328	-0.979978420792683
15	SITTING	freq	body	accelerometer	jerk	magnitude	std	NA	328	-0.979508873871951
16	SITTING	time	NA	gyroscope	NA	NA	mean	X	366	-0.0363410428551913
16	SITTING	time	NA	gyroscope	NA	NA	mean	Y	366	-0.075870774773224
16	SITTING	time	NA	gyroscope	NA	NA	mean	Z	366	0.0739619067079235
16	SITTING	time	NA	gyroscope	NA	NA	std	X	366	-0.987624046994536
16	SITTING	time	NA	gyroscope	NA	NA	std	Y	366	-0.975147959972678
16	SITTING	time	NA	gyroscope	NA	NA	std	Z	366	-0.965224601830601
16	SITTING	time	NA	gyroscope	NA	magnitude	mean	NA	366	-0.958691026885246
16	SITTING	time	NA	gyroscope	NA	magnitude	std	NA	366	-0.963852753169399
16	SITTING	time	NA	gyroscope	jerk	NA	mean	X	366	-0.0953696363770492
16	SITTING	time	NA	gyroscope	jerk	NA	mean	Y	366	-0.040263197282623
16	SITTING	time	NA	gyroscope	jerk	NA	mean	Z	366	-0.0506911068384645
16	SITTING	time	NA	gyroscope	jerk	NA	std	X	366	-0.99177202636612
16	SITTING	time	NA	gyroscope	jerk	NA	std	Y	366	-0.990690986120219
16	SITTING	time	NA	gyroscope	jerk	NA	std	Z	366	-0.98717452295082
16	SITTING	time	NA	gyroscope	jerk	magnitude	mean	NA	366	-0.991715820546448
16	SITTING	time	NA	gyroscope	jerk	magnitude	std	NA	366	-0.990127155409836
16	SITTING	time	body	accelerometer	NA	NA	mean	X	366	0.271024595187158
16	SITTING	time	body	accelerometer	NA	NA	mean	Y	366	-0.0130908741787432
16	SITTING	time	body	accelerometer	NA	NA	mean	Z	366	-0.104725644037432
16	SITTING	time	body	accelerometer	NA	NA	std	X	366	-0.985612462923497
16	SITTING	time	body	accelerometer	NA	NA	std	Y	366	-0.950367903879781
16	SITTING	time	body	accelerometer	NA	NA	std	Z	366	-0.954706374590164
16	SITTING	time	body	accelerometer	NA	magnitude	mean	NA	366	-0.964874591967213
16	SITTING	time	body	accelerometer	NA	magnitude	std	NA	366	-0.953040824961749
16	SITTING	time	body	accelerometer	jerk	NA	mean	X	366	0.0763558486601093
16	SITTING	time	body	accelerometer	jerk	NA	mean	Y	366	0.00867376406084699
16	SITTING	time	body	accelerometer	jerk	NA	mean	Z	366	-0.00272927566909836
16	SITTING	time	body	accelerometer	jerk	NA	std	X	366	-0.988459812377049
16	SITTING	time	body	accelerometer	jerk	NA	std	Y	366	-0.979709934617486
16	SITTING	time	body	accelerometer	jerk	NA	std	Z	366	-0.986781129535519
16	SITTING	time	body	accelerometer	jerk	magnitude	mean	NA	366	-0.986560054972678
16	SITTING	time	body	accelerometer	jerk	magnitude	std	NA	366	-0.985292357349727
16	SITTING	time	gravity	accelerometer	NA	NA	mean	X	366	0.855212064071038
16	SITTING	time	gravity	accelerometer	NA	NA	mean	Y	366	0.11205022207853
16	SITTING	time	gravity	accelerometer	NA	NA	mean	Z	366	0.254984438815383
16	SITTING	time	gravity	accelerometer	NA	NA	std	X	366	-0.980600401120219
16	SITTING	time	gravity	accelerometer	NA	NA	std	Y	366	-0.967040963122951
16	SITTING	time	gravity	accelerometer	NA	NA	std	Z	366	-0.958610271256831
16	SITTING	time	gravity	accelerometer	NA	magnitude	mean	NA	366	-0.964874591967213
16	SITTING	time	gravity	accelerometer	NA	magnitude	std	NA	366	-0.953040824961749
16	SITTING	freq	NA	gyroscope	NA	NA	mean	X	366	-0.985359050819672
16	SITTING	freq	NA	gyroscope	NA	NA	mean	Y	366	-0.980152077486339
16	SITTING	freq	NA	gyroscope	NA	NA	mean	Z	366	-0.967466030273224
16	SITTING	freq	NA	gyroscope	NA	NA	std	X	366	-0.988371493360656
16	SITTING	freq	NA	gyroscope	NA	NA	std	Y	366	-0.972748492677596
16	SITTING	freq	NA	gyroscope	NA	NA	std	Z	366	-0.96774183010929
16	SITTING	freq	NA	gyroscope	NA	magnitude	mean	NA	366	-0.974067526420765
16	SITTING	freq	NA	gyroscope	NA	magnitude	std	NA	366	-0.963770930655738
16	SITTING	freq	NA	gyroscope	jerk	magnitude	mean	NA	366	-0.990478106229508
16	SITTING	freq	NA	gyroscope	jerk	magnitude	std	NA	366	-0.990062967896175
16	SITTING	freq	body	accelerometer	NA	NA	mean	X	366	-0.985768748278689
16	SITTING	freq	body	accelerometer	NA	NA	mean	Y	366	-0.959550827868852
16	SITTING	freq	body	accelerometer	NA	NA	mean	Z	366	-0.967648512295082
16	SITTING	freq	body	accelerometer	NA	NA	std	X	366	-0.985691288169399
16	SITTING	freq	body	accelerometer	NA	NA	std	Y	366	-0.948551882295082
16	SITTING	freq	body	accelerometer	NA	NA	std	Z	366	-0.95105236284153
16	SITTING	freq	body	accelerometer	NA	magnitude	mean	NA	366	-0.963099030245902
16	SITTING	freq	body	accelerometer	NA	magnitude	std	NA	366	-0.954922555718579
16	SITTING	freq	body	accelerometer	jerk	NA	mean	X	366	-0.988542157540984
16	SITTING	freq	body	accelerometer	jerk	NA	mean	Y	366	-0.979753392213115
16	SITTING	freq	body	accelerometer	jerk	NA	mean	Z	366	-0.984544039726776
16	SITTING	freq	body	accelerometer	jerk	NA	std	X	366	-0.989445610573771
16	SITTING	freq	body	accelerometer	jerk	NA	std	Y	366	-0.981205607513661
16	SITTING	freq	body	accelerometer	jerk	NA	std	Z	366	-0.987631289016393
16	SITTING	freq	body	accelerometer	jerk	magnitude	mean	NA	366	-0.984737631065574
16	SITTING	freq	body	accelerometer	jerk	magnitude	std	NA	366	-0.984900491857923
17	SITTING	time	NA	gyroscope	NA	NA	mean	X	368	-0.0411059549413043
17	SITTING	time	NA	gyroscope	NA	NA	mean	Y	368	-0.0717497362736413
17	SITTING	time	NA	gyroscope	NA	NA	mean	Z	368	0.078715252244375
17	SITTING	time	NA	gyroscope	NA	NA	std	X	368	-0.980126359130435
17	SITTING	time	NA	gyroscope	NA	NA	std	Y	368	-0.967467834538043
17	SITTING	time	NA	gyroscope	NA	NA	std	Z	368	-0.955219495163043
17	SITTING	time	NA	gyroscope	NA	magnitude	mean	NA	368	-0.942868716413043
17	SITTING	time	NA	gyroscope	NA	magnitude	std	NA	368	-0.951624997038044
17	SITTING	time	NA	gyroscope	jerk	NA	mean	X	368	-0.0947652697663044
17	SITTING	time	NA	gyroscope	jerk	NA	mean	Y	368	-0.0413129024472826
17	SITTING	time	NA	gyroscope	jerk	NA	mean	Z	368	-0.0494852667736956
17	SITTING	time	NA	gyroscope	jerk	NA	std	X	368	-0.983430574755435
17	SITTING	time	NA	gyroscope	jerk	NA	std	Y	368	-0.986777712744565
17	SITTING	time	NA	gyroscope	jerk	NA	std	Z	368	-0.98247406923913
17	SITTING	time	NA	gyroscope	jerk	magnitude	mean	NA	368	-0.987066360163043
17	SITTING	time	NA	gyroscope	jerk	magnitude	std	NA	368	-0.984494861603261
17	SITTING	time	body	accelerometer	NA	NA	mean	X	368	0.270621082942935
17	SITTING	time	body	accelerometer	NA	NA	mean	Y	368	-0.0140490283950543
17	SITTING	time	body	accelerometer	NA	NA	mean	Z	368	-0.101512018350815
17	SITTING	time	body	accelerometer	NA	NA	std	X	368	-0.982188059646739
17	SITTING	time	body	accelerometer	NA	NA	std	Y	368	-0.925596483048913
17	SITTING	time	body	accelerometer	NA	NA	std	Z	368	-0.93616273925
17	SITTING	time	body	accelerometer	NA	magnitude	mean	NA	368	-0.950806356494565
17	SITTING	time	body	accelerometer	NA	magnitude	std	NA	368	-0.934651413940217
17	SITTING	time	body	accelerometer	jerk	NA	mean	X	368	0.0764965128269022
17	SITTING	time	body	accelerometer	jerk	NA	mean	Y	368	0.00470212488666576
17	SITTING	time	body	accelerometer	jerk	NA	mean	Z	368	-0.00626720161202935
17	SITTING	time	body	accelerometer	jerk	NA	std	X	368	-0.983094849483696
17	SITTING	time	body	accelerometer	jerk	NA	std	Y	368	-0.970956686141304
17	SITTING	time	body	accelerometer	jerk	NA	std	Z	368	-0.982244490842391
17	SITTING	time	body	accelerometer	jerk	magnitude	mean	NA	368	-0.980875153070652
17	SITTING	time	body	accelerometer	jerk	magnitude	std	NA	368	-0.977187385054348
17	SITTING	time	gravity	accelerometer	NA	NA	mean	X	368	0.89308451125
17	SITTING	time	gravity	accelerometer	NA	NA	mean	Y	368	0.059609846813616
17	SITTING	time	gravity	accelerometer	NA	NA	mean	Z	368	0.141996346342935
17	SITTING	time	gravity	accelerometer	NA	NA	std	X	368	-0.978900738913044
17	SITTING	time	gravity	accelerometer	NA	NA	std	Y	368	-0.95306030207337
17	SITTING	time	gravity	accelerometer	NA	NA	std	Z	368	-0.946483041225543
17	SITTING	time	gravity	accelerometer	NA	magnitude	mean	NA	368	-0.950806356494565
17	SITTING	time	gravity	accelerometer	NA	magnitude	std	NA	368	-0.934651413940217
17	SITTING	freq	NA	gyroscope	NA	NA	mean	X	368	-0.975442609021739
17	SITTING	freq	NA	gyroscope	NA	NA	mean	Y	368	-0.973478374429348
17	SITTING	freq	NA	gyroscope	NA	NA	mean	Z	368	-0.959407937771739
17	SITTING	freq	NA	gyroscope	NA	NA	std	X	368	-0.981672340380435
17	SITTING	freq	NA	gyroscope	NA	NA	std	Y	368	-0.964744799456522
17	SITTING	freq	NA	gyroscope	NA	NA	std	Z	368	-0.958141650027174
17	SITTING	freq	NA	gyroscope	NA	magnitude	mean	NA	368	-0.965040236657609
